time,"# warm-ups since codes cleared ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Average speed (mph)","Barometric pressure (psi)","Calculated boost (psi)","Calculated engine load value (%)","Calculated instant fuel rate (gal./h)","Catalyst temperature Bank 1 Sensor 1 (℉)","Commanded EGR duty (%)","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance traveled since codes cleared (miles)","Distance traveled with MIL on (miles)","Distance travelled (miles)","Distance travelled (Today) (miles)","Distance travelled (total) (miles)","Distance travelled (Week) (miles)","EGR error (%)","Engine coolant temperature (℉)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Evap. system vapor pressure (Pa)","Free space in fuel tank (gallon)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel rail press. (psi)","Fuel used (gallon)","Fuel used (Today) (gallon)","Fuel used (total) (gallon)","Fuel used (Week) (gallon)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℉)","Intake manifold absolute pressure (psi)","Long term fuel % trim - Bank 1 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Power from MAF (hp)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (mph)",
22:33:29.773,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:29.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.63208302450005,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:30.108,,,,,,,,,,,,,,,,,,,,,,,,733,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:30.267,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:30.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,2.172,,,,,,,
22:33:30.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.25,,,,,
22:33:30.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02734375,14.543577299999999,,,,,,,,,,
22:33:30.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,
22:33:31.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:31.214,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:31.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.92981874408,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:31.536,,,,,,,,,,,,,,,,,,,,,,,,736,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:31.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,2.232,,,,,,,
22:33:31.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.25,,,,,
22:33:32.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00390625,14.670011999999998,,,,,,,,,,
22:33:32.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
22:33:32.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:32.503,,,,,,,,,,,,,,,,,,,,,,,,,,-212.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:32.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.63208302450005,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:32.802,,,,,,,,,,,,,,,,,,,,,,,,739,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:32.965,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:33.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,2.172,,,,,,,
22:33:33.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.25,,,,,
22:33:33.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0078125,14.645352749999999,,,,,,,,,,
22:33:33.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,
22:33:33.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:33.897,,,,,,,,,,,,,,,,,,,,,,,,,,-186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:34.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.63208302450005,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:34.197,,,,,,,,,,,,,,,,,,,,,,,,743,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:34.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8800000000000001,,,,,,2.2560000000000002,,,,,,,
22:33:34.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.46875,,,,,
22:33:34.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01171875,14.641317599999999,,,,,,,,,,
22:33:34.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,
22:33:34.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:35.151,,,,,,,,,,,,,,,,,,,,,,,,,,-212.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:35.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.57868660387004,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:35.472,,,,,,,,,,,,,,,,,,,,,,,,731,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:35.636,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:35.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,2.184,,,,,,,
22:33:35.950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.46875,,,,,
22:33:36.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01171875,14.623383599999999,,,,,,,,,,
22:33:36.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,
22:33:36.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:36.551,,,,,,,,,,,,,,,,,,,,,,,,,,-505.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:36.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.33434730492,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:36.876,,,,,,,,,,,,,,,,,,,,,,,,695,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:37.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,,3.564,,,,,,,
22:33:37.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.46875,,,,,
22:33:37.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.709915149999999,,,,,,,,,,
22:33:37.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,
22:33:37.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:37.828,,,,,,,,,,,,,,,,,,,,,,,,,,-359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:37.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.80736748919,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:38.127,,,,,,,,,,,,,,,,,,,,,,,,872,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:38.290,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:38.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,,,,,,3.852,,,,,,,
22:33:38.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,
22:33:38.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234375,14.83455645,,,,,,,,,,
22:33:38.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,
22:33:39.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:39.252,,,,,,,,,,,,,,,,,,,,,,,,,,-212.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:39.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.03661158534,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:39.584,,,,,,,,,,,,,,,,,,,,,,,,762,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:39.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,,3.492,,,,,,,
22:33:39.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,
22:33:40.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.74040295,,,,,,,,,,
22:33:40.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,
22:33:40.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:40.527,,,,,,,,,,,,,,,,,,,,,,,,,,-478.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:40.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3877437255501,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:40.856,,,,,,,,,,,,,,,,,,,,,,,,770,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:41.042,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:41.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,3.528,,,,,,,
22:33:41.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,
22:33:41.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01171875,14.63907585,,,,,,,,,,
22:33:41.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,
22:33:41.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:41.966,,,,,,,,,,,,,,,,,,,,,,,,,,-505.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:42.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.03661158534,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:42.292,,,,,,,,,,,,,,,,,,,,,,,,761,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:42.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,3.528,,,,,,,
22:33:42.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,
22:33:42.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.76909735,,,,,,,,,,
22:33:42.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
22:33:43.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:33:43.212,,,,,,,,,,,,,,,,,,,,,,,,,,79.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:43.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.03661158534,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:43.529,,,,,,,,,,,,,,,,,,,,,,,,764,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:43.694,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:43.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,3.528,,,,,,,
22:33:44.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,
22:33:44.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.77627095,,,,,,,,,,
22:33:44.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,
22:33:44.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:33:44.653,,,,,,,,,,,,,,,,,,,,,,,,,,79.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:44.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.03661158534,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:44.961,,,,,,,,,,,,,,,,,,,,,,,,772,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:45.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,,2.124,,,,,,,
22:33:45.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,
22:33:45.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.74040295,,,,,,,,,,
22:33:45.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,
22:33:45.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:33:45.943,,,,,,,,,,,,,,,,,,,,,,,,,,-239.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:46.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.28095088429006,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:46.265,,,,,,,,,,,,,,,,,,,,,,,,740,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:46.421,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:46.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,2.172,,,,,,,
22:33:46.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,
22:33:46.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09765625,14.05711755,,,,,,,,,,
22:33:47.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,
22:33:47.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:33:47.405,,,,,,,,,,,,,,,,,,,,,,,,,,-239.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:47.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.33434730492,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:47.731,,,,,,,,,,,,,,,,,,,,,,,,665,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:47.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,
22:33:48.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:33:48.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15234375,14.123024999999998,,,,,,,,,,
22:33:48.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
22:36:30.654,,,,,,,,,,,,,,,,,,,,,,,,1042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:30.810,,,,,,,,,,,,,,,,,,,,,,,,1040,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:30.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:30.984,,,,,,,,,,0.2638182373162083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9069581724659743,,,,2.86,,,,,,3.432,,,,,,,
22:36:31.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:36:31.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01171875,14.623383599999999,,,,,,,,,,
22:36:31.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,
22:36:31.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:36:31.738,,,,,,,,,,,,,,,,,,,,,,,,,,-133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:31.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.28095088429006,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:32.063,,,,,,,,,,,,,,,,,,,,,,,,1042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:32.219,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:32.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,,3.324,,,,,,,
22:36:32.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:36:32.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01953125,14.5686849,,,,,,,,,,
22:36:32.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,
22:36:33.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:36:33.165,,,,,,,,,,,,,,,,,,,,,,,,,,-133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:33.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.63208302450005,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:33.487,,,,,,,,,,,,,,,,,,,,,,,,1001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:33.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,3.216,,,,,,,
22:36:33.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:36:33.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109375,13.984484849999998,,,,,,,,,,
22:36:34.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
22:36:34.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:36:34.446,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:34.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.63208302450005,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:34.767,,,,,,,,,,,,,,,,,,,,,,,,945,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:34.931,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:35.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,3.048,,,,,,,
22:36:35.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:36:35.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1171875,13.949961899999998,,,,,,,,,,
22:36:35.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,
22:36:35.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:36:35.871,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:36.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.34189490632,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:36.194,,,,,,,,,,,,,,,,,,,,,,,,741,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:36.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,,,,,,4.9079999999999995,,,,,,,
22:36:36.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:36:36.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0078125,14.621141849999999,,,,,,,,,,
22:36:36.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,
22:36:36.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:36:37.160,,,,,,,,,,,,,,,,,,,,,,,,,,-133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:37.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.68547944513,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:37.491,,,,,,,,,,,,,,,,,,,,,,,,764,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:37.647,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:37.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89,,,,,,5.867999999999999,,,,,,,
22:36:37.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,
22:36:38.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0078125,14.5776519,,,,,,,,,,
22:36:38.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
22:36:38.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:36:38.578,,,,,,,,,,,,,,,,,,,,,,,,,,-133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:38.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.7464234671601,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:38.893,,,,,,,,,,,,,,,,,,,,,,,,640,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:39.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,,,,,,5.088,,,,,,,
22:36:39.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,
22:36:39.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078125,14.968164749999998,,,,,,,,,,
22:36:39.550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,
22:36:39.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5625,,,,,,,,,,,,,,
22:36:39.853,,,,,,,,,,,,,,,,,,,,,,,,,,-146.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:40.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.1051032087701,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:40.192,,,,,,,,,,,,,,,,,,,,,,,,792,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:40.347,,,,,,,,,,,,,,,,,,,,,,,183.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:36:40.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7600000000000002,,,,,,4.5120000000000005,,,,,,,
22:36:40.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,
